Kate;B@B;RDR_Dep;
Dave;H@H;OOF_Dep;
Brian;D@D;Tx_Dep;
Gilbert;H@H;GrafFas_Dep;
Dave;F@F;Tx_Dep;
Robert;I@I;DDLN_Dep;
Gilbert;C@C;Af_Dep;
Dave;C@C;Af_Dep;
Dave;H@H;OOF_Dep;
Gilbert;H@H;Zaravidl_Dep;
Dave;G@G;DDLN_Dep;
Brian;D@D;SKS_Dep;
Wade;J@J;DDLN_Dep;
Brian;G@G;Tx_Dep;
Gilbert;F@F;DDLN_Dep;
Gilbert;B@B;DDLN_Dep;
Dave;A@A;SKS_Dep;
Riley;D@D;OOF_Dep;
Ivan;I@I;DedIns_Dep;
Brian;A@A;Zaravidl_Dep;
Gilbert;C@C;Af_Dep;
Riley;E@E;Af_Dep;
Kate;D@D;OOF_Dep;
Riley;B@B;SKS_Dep;
Wade;F@F;Tx_Dep;
Ivan;G@G;Fem_Dep;
Kate;J@J;SKS_Dep;
Kate;I@I;SKS_Dep;
Dan;F@F;RDR_Dep;
Dave;G@G;SKS_Dep;
Dave;D@D;RDR_Dep;
Kate;D@D;Fem_Dep;
Kate;E@E;Tx_Dep;
Gilbert;H@H;DedIns_Dep;
Brian;G@G;SKS_Dep;
Robert;F@F;DedIns_Dep;
Riley;J@J;SKS_Dep;
Ivan;G@G;SKS_Dep;
Dave;G@G;OOF_Dep;
Dan;D@D;DedIns_Dep;
Dave;C@C;Tx_Dep;
Liam;D@D;DedIns_Dep;
Riley;I@I;Zaravidl_Dep;
Brian;G@G;DedIns_Dep;
Robert;H@H;Zaravidl_Dep;
Wade;I@I;DDLN_Dep;
Brian;E@E;RDR_Dep;
Robert;G@G;OOF_Dep;
Dan;D@D;DDLN_Dep;
Liam;H@H;RDR_Dep;
Brian;A@A;GrafFas_Dep;
Dan;A@A;SKS_Dep;
Kate;F@F;Tx_Dep;
Kate;F@F;DDLN_Dep;
Kate;G@G;Tx_Dep;
Riley;B@B;Zaravidl_Dep;
Dave;H@H;DedIns_Dep;
Wade;F@F;OOF_Dep;
Riley;B@B;Zaravidl_Dep;
Dan;J@J;RDR_Dep;
Brian;G@G;DDLN_Dep;
Gilbert;G@G;Af_Dep;
Robert;D@D;Af_Dep;
Dave;H@H;DedIns_Dep;
Dan;A@A;GrafFas_Dep;
Dan;B@B;OOF_Dep;
Kate;F@F;GrafFas_Dep;
Liam;F@F;DedIns_Dep;
Brian;A@A;GrafFas_Dep;
Ivan;A@A;SKS_Dep;
Riley;H@H;Af_Dep;
Liam;J@J;Zaravidl_Dep;
Wade;H@H;Af_Dep;
Kate;D@D;DedIns_Dep;
Gilbert;I@I;OOF_Dep;
Wade;E@E;Zaravidl_Dep;
Brian;F@F;OOF_Dep;
Ivan;F@F;Tx_Dep;
Dave;E@E;SKS_Dep;
Riley;F@F;Af_Dep;
Brian;B@B;Fem_Dep;
Riley;I@I;SKS_Dep;
Dave;H@H;Fem_Dep;
Brian;D@D;SKS_Dep;
Liam;D@D;Af_Dep;
Gilbert;F@F;Zaravidl_Dep;
Liam;A@A;Zaravidl_Dep;
Dan;J@J;Tx_Dep;
Robert;H@H;Af_Dep;
Wade;E@E;Fem_Dep;
Brian;F@F;Af_Dep;
Dave;H@H;Af_Dep;
Riley;G@G;Fem_Dep;
Dave;G@G;GrafFas_Dep;
Kate;I@I;Fem_Dep;
Liam;I@I;Af_Dep;
Wade;J@J;SKS_Dep;
Kate;D@D;GrafFas_Dep;
Gilbert;C@C;SKS_Dep;
Wade;F@F;Fem_Dep;
Brian;C@C;RDR_Dep;
Riley;A@A;Zaravidl_Dep;
Kate;B@B;DedIns_Dep;
Ivan;I@I;RDR_Dep;
Kate;F@F;GrafFas_Dep;
Ivan;A@A;Af_Dep;
Dan;A@A;DDLN_Dep;
Ivan;H@H;Zaravidl_Dep;
Riley;J@J;Af_Dep;
Robert;A@A;SKS_Dep;
Kate;A@A;SKS_Dep;
Dave;E@E;SKS_Dep;
Dan;C@C;RDR_Dep;
Wade;I@I;SKS_Dep;
Brian;C@C;Af_Dep;
Dan;J@J;DDLN_Dep;
Robert;E@E;Fem_Dep;
Brian;D@D;DDLN_Dep;
Wade;G@G;DedIns_Dep;
Gilbert;H@H;DDLN_Dep;
Brian;F@F;DDLN_Dep;
Riley;J@J;GrafFas_Dep;
Ivan;F@F;DedIns_Dep;
Kate;J@J;OOF_Dep;
Robert;B@B;SKS_Dep;
Gilbert;E@E;SKS_Dep;
Liam;A@A;Zaravidl_Dep;
Wade;F@F;GrafFas_Dep;
Kate;J@J;Fem_Dep;
Kate;C@C;SKS_Dep;
Robert;B@B;Zaravidl_Dep;
Wade;D@D;DedIns_Dep;
Robert;A@A;RDR_Dep;
Gilbert;J@J;Af_Dep;
Dave;B@B;RDR_Dep;
Liam;D@D;Zaravidl_Dep;
Wade;G@G;Zaravidl_Dep;
Gilbert;A@A;GrafFas_Dep;
Riley;E@E;Fem_Dep;
Dave;B@B;Zaravidl_Dep;
Liam;E@E;SKS_Dep;
Liam;F@F;DedIns_Dep;
Kate;C@C;Af_Dep;
Robert;I@I;DDLN_Dep;
Riley;F@F;SKS_Dep;
Dan;A@A;DedIns_Dep;
Gilbert;J@J;RDR_Dep;
Liam;C@C;Fem_Dep;
Wade;B@B;DedIns_Dep;
Wade;G@G;SKS_Dep;
Dan;H@H;SKS_Dep;
Riley;H@H;Fem_Dep;
Wade;F@F;RDR_Dep;
Kate;I@I;SKS_Dep;
Robert;H@H;OOF_Dep;
Wade;B@B;SKS_Dep;
Liam;C@C;Fem_Dep;
Wade;G@G;OOF_Dep;
Ivan;C@C;RDR_Dep;
Riley;C@C;Tx_Dep;
Ivan;H@H;GrafFas_Dep;
Robert;I@I;Tx_Dep;
Wade;E@E;Tx_Dep;
Brian;E@E;Zaravidl_Dep;
Brian;H@H;OOF_Dep;
Liam;B@B;Tx_Dep;
Gilbert;H@H;OOF_Dep;
Wade;I@I;SKS_Dep;
Wade;D@D;Zaravidl_Dep;
Dan;C@C;OOF_Dep;
Robert;I@I;DedIns_Dep;
Ivan;D@D;OOF_Dep;
Kate;E@E;RDR_Dep;
Gilbert;A@A;Zaravidl_Dep;
Ivan;C@C;DedIns_Dep;
Dave;B@B;Fem_Dep;
Dave;C@C;Af_Dep;
Kate;A@A;Fem_Dep;
Liam;D@D;Fem_Dep;
Dan;D@D;Af_Dep;
Kate;C@C;DedIns_Dep;
Kate;C@C;GrafFas_Dep;
Dan;B@B;RDR_Dep;
Robert;G@G;OOF_Dep;
Dan;A@A;Fem_Dep;
Dan;E@E;Zaravidl_Dep;
Riley;J@J;Af_Dep;
Dave;I@I;DDLN_Dep;
Brian;E@E;DDLN_Dep;
Dan;D@D;Af_Dep;
Kate;A@A;GrafFas_Dep;
Dave;F@F;Zaravidl_Dep;
Gilbert;J@J;OOF_Dep;
Wade;J@J;Zaravidl_Dep;
Liam;H@H;DDLN_Dep;
Brian;C@C;Af_Dep;
Dave;B@B;GrafFas_Dep;
Liam;A@A;Zaravidl_Dep;
Dan;D@D;Af_Dep;
Gilbert;B@B;OOF_Dep;
Ivan;D@D;GrafFas_Dep;
Dave;C@C;Af_Dep;
Dan;C@C;Fem_Dep;
Kate;E@E;DDLN_Dep;
Wade;H@H;Af_Dep;
Robert;D@D;DDLN_Dep;
Gilbert;A@A;DedIns_Dep;
Dan;G@G;GrafFas_Dep;
Brian;H@H;RDR_Dep;
Riley;I@I;DedIns_Dep;
Wade;I@I;Fem_Dep;
Kate;I@I;GrafFas_Dep;
Gilbert;H@H;GrafFas_Dep;
Ivan;G@G;SKS_Dep;
Robert;A@A;SKS_Dep;
Gilbert;A@A;SKS_Dep;
Liam;I@I;DDLN_Dep;
Wade;B@B;RDR_Dep;
Robert;B@B;RDR_Dep;
Dan;H@H;Af_Dep;
Liam;H@H;Zaravidl_Dep;
Dave;C@C;Fem_Dep;
Kate;G@G;SKS_Dep;
Kate;D@D;Fem_Dep;
Wade;D@D;Af_Dep;
Ivan;B@B;RDR_Dep;
Riley;B@B;Fem_Dep;
Riley;C@C;Tx_Dep;
Liam;A@A;DedIns_Dep;
Wade;G@G;Af_Dep;
Wade;J@J;Fem_Dep;
Robert;I@I;SKS_Dep;
Liam;G@G;Fem_Dep;
Dave;G@G;Fem_Dep;
Dave;F@F;Tx_Dep;
Kate;B@B;DedIns_Dep;
Gilbert;J@J;Fem_Dep;
Robert;H@H;Zaravidl_Dep;
Ivan;A@A;DDLN_Dep;
Kate;F@F;DDLN_Dep;
Ivan;C@C;RDR_Dep;
Robert;J@J;GrafFas_Dep;
Wade;H@H;SKS_Dep;
Wade;J@J;GrafFas_Dep;
Kate;G@G;GrafFas_Dep;
Brian;D@D;Zaravidl_Dep;
Riley;A@A;Zaravidl_Dep;
Gilbert;D@D;Fem_Dep;
Riley;D@D;Tx_Dep;
Riley;B@B;DDLN_Dep;
Dan;I@I;SKS_Dep;
Dave;G@G;GrafFas_Dep;
Ivan;D@D;OOF_Dep;
Wade;H@H;Tx_Dep;
Dave;D@D;Tx_Dep;
Dave;I@I;DDLN_Dep;
Riley;J@J;OOF_Dep;
Kate;B@B;DedIns_Dep;
Liam;A@A;OOF_Dep;
Gilbert;B@B;Tx_Dep;
Ivan;C@C;SKS_Dep;
Wade;H@H;Fem_Dep;
Dave;A@A;Tx_Dep;
Ivan;B@B;Af_Dep;
Liam;C@C;Tx_Dep;
Kate;G@G;SKS_Dep;
Dave;B@B;Tx_Dep;
Liam;E@E;Fem_Dep;
Ivan;C@C;DDLN_Dep;
Wade;J@J;Zaravidl_Dep;
Dave;E@E;GrafFas_Dep;
Wade;A@A;RDR_Dep;
Wade;F@F;RDR_Dep;
Ivan;H@H;Af_Dep;
Dan;B@B;Tx_Dep;
Ivan;C@C;Tx_Dep;
Liam;J@J;GrafFas_Dep;
Ivan;I@I;Af_Dep;
Riley;A@A;Tx_Dep;
Kate;B@B;Af_Dep;
Robert;G@G;SKS_Dep;
Ivan;A@A;Af_Dep;
Riley;F@F;Af_Dep;
Dave;A@A;OOF_Dep;
Liam;H@H;Af_Dep;
Ivan;H@H;RDR_Dep;
Brian;B@B;SKS_Dep;
Gilbert;G@G;Af_Dep;
Riley;C@C;Af_Dep;
Dan;F@F;GrafFas_Dep;
Ivan;E@E;Fem_Dep;
Dave;G@G;DedIns_Dep;
Riley;G@G;Fem_Dep;
Liam;D@D;Fem_Dep;
Ivan;A@A;Fem_Dep;
Kate;B@B;Tx_Dep;
Dan;E@E;Tx_Dep;
Kate;A@A;Fem_Dep;
Brian;I@I;SKS_Dep;
Brian;A@A;Zaravidl_Dep;
Kate;D@D;SKS_Dep;
Kate;B@B;OOF_Dep;
Robert;B@B;DedIns_Dep;
Dan;H@H;GrafFas_Dep;
Kate;F@F;RDR_Dep;
Robert;E@E;SKS_Dep;
Robert;H@H;OOF_Dep;
Dave;B@B;DDLN_Dep;
Brian;J@J;RDR_Dep;
Brian;J@J;GrafFas_Dep;
Wade;B@B;Tx_Dep;
Ivan;J@J;GrafFas_Dep;
Wade;J@J;Fem_Dep;
Robert;A@A;Zaravidl_Dep;
Riley;H@H;SKS_Dep;
Ivan;G@G;RDR_Dep;
Liam;H@H;SKS_Dep;
Robert;D@D;Fem_Dep;
Robert;I@I;DDLN_Dep;
Riley;B@B;Zaravidl_Dep;
Kate;A@A;GrafFas_Dep;
Wade;D@D;Tx_Dep;
Robert;E@E;DedIns_Dep;
Kate;E@E;Zaravidl_Dep;
Kate;D@D;GrafFas_Dep;
Kate;D@D;DDLN_Dep;
Robert;D@D;Zaravidl_Dep;
Robert;E@E;DDLN_Dep;
Wade;C@C;RDR_Dep;
Robert;F@F;SKS_Dep;
Ivan;F@F;DedIns_Dep;
Dave;J@J;DDLN_Dep;
Brian;A@A;DDLN_Dep;
Gilbert;J@J;SKS_Dep;
Wade;H@H;SKS_Dep;
Wade;E@E;RDR_Dep;
Ivan;G@G;Zaravidl_Dep;
Dave;I@I;SKS_Dep;
Wade;J@J;Fem_Dep;
Dave;H@H;GrafFas_Dep;
Kate;C@C;Zaravidl_Dep;
Brian;F@F;Tx_Dep;
Liam;J@J;SKS_Dep;
Dan;F@F;Af_Dep;
Ivan;G@G;GrafFas_Dep;
Robert;C@C;Zaravidl_Dep;
Kate;A@A;Tx_Dep;
Riley;B@B;SKS_Dep;
Robert;H@H;DedIns_Dep;
Gilbert;F@F;DDLN_Dep;
Robert;C@C;DedIns_Dep;
Gilbert;I@I;OOF_Dep;
Robert;F@F;Af_Dep;
Brian;D@D;Zaravidl_Dep;
Wade;G@G;Af_Dep;
Kate;A@A;OOF_Dep;
Liam;B@B;SKS_Dep;
Dan;B@B;Tx_Dep;
Robert;H@H;GrafFas_Dep;
Dan;A@A;Tx_Dep;
Kate;A@A;GrafFas_Dep;
Brian;H@H;DDLN_Dep;
Wade;G@G;DDLN_Dep;
Brian;A@A;GrafFas_Dep;
Robert;D@D;DDLN_Dep;
Kate;E@E;SKS_Dep;
Kate;C@C;Tx_Dep;
Kate;E@E;Fem_Dep;
Robert;E@E;GrafFas_Dep;
Liam;J@J;Tx_Dep;
Dan;F@F;Tx_Dep;
Wade;I@I;Zaravidl_Dep;
Gilbert;C@C;DedIns_Dep;
Kate;D@D;Fem_Dep;
Kate;E@E;DDLN_Dep;
Dave;J@J;Fem_Dep;
Wade;D@D;Tx_Dep;
Dan;I@I;Tx_Dep;
Dan;J@J;SKS_Dep;
Liam;E@E;RDR_Dep;
Kate;F@F;Fem_Dep;
Gilbert;A@A;Fem_Dep;
Liam;B@B;GrafFas_Dep;
Brian;F@F;Fem_Dep;
Riley;J@J;OOF_Dep;
Dan;J@J;DDLN_Dep;
Brian;G@G;OOF_Dep;
Brian;I@I;SKS_Dep;
Brian;I@I;GrafFas_Dep;
Dave;B@B;Tx_Dep;
Wade;G@G;Zaravidl_Dep;
Dave;F@F;OOF_Dep;
Kate;E@E;Tx_Dep;
Dan;C@C;Tx_Dep;
Dan;B@B;RDR_Dep;
Robert;J@J;RDR_Dep;
Dan;A@A;Fem_Dep;
Dan;A@A;DDLN_Dep;
Ivan;F@F;OOF_Dep;
Kate;D@D;RDR_Dep;
Dan;A@A;DedIns_Dep;
Kate;I@I;DDLN_Dep;
Wade;J@J;RDR_Dep;
Gilbert;I@I;OOF_Dep;
Liam;E@E;GrafFas_Dep;
Riley;H@H;SKS_Dep;
Liam;B@B;RDR_Dep;
Dave;A@A;OOF_Dep;
Robert;C@C;RDR_Dep;
Wade;C@C;Fem_Dep;
Kate;B@B;DedIns_Dep;
Dave;F@F;DDLN_Dep;
Dan;D@D;SKS_Dep;
Dan;H@H;Fem_Dep;
Dan;A@A;DedIns_Dep;
Ivan;A@A;SKS_Dep;
Dave;C@C;OOF_Dep;
